,mpID,Chemical Formula,no. of elements,Total no. of atoms,Space Group,Space Group Number,Shear_Modulus,Bulk_Modulus,density,band-gap,stability,icsd_ID,v_L,v_T,v
57,87,Be2,1,2,P6_3/mmc,194,160.0,122.0,1.8957243668439188,0.0,0,,13298.915535840571,9186.972051018758,9994.977474769414
58,88,Dy2,1,2,P6_3/mmc,194,24.0,39.0,8.435713893125616,0.0,0.019459119999999608,,2900.9736551360957,1686.726623702867,1871.4167050415865
59,90,Cr2,1,2,Im-3m,229,129.0,259.0,7.274080854363913,0.0,0,,7697.113801016875,4211.1992775923245,4695.795338643077
60,91,W1,1,1,Im-3m,229,147.0,304.0,18.854007259736957,0.0,0,,5149.462332648104,2792.2662842778004,3115.6629848845187
61,92,Si2,1,2,I4_1/amd,141,67.0,108.0,3.0415354950238855,0.0,0.29243831500000006,,8054.32600968468,4693.436612021786,5206.315848685605
62,94,Cd2,1,2,P6_3/mmc,194,16.0,42.0,8.018924724142723,0.0,0,,2810.216749469583,1412.543799175099,1584.1154353954673
63,95,Sr1,1,1,Im-3m,229,6.0,12.0,2.7091193351917675,0.0,0.013044213333333499,,2716.9347848371885,1488.200880830159,1659.3067752490142
64,97,Pr1,1,1,Fm-3m,225,17.0,32.0,6.400025604529832,0.0,0.00803793499999994,,2922.4556593670764,1629.7973411324667,1814.6431446927947
65,99,Er2,1,2,P6_3/mmc,194,30.0,44.0,8.987656407737642,0.0,0.009980815000000476,,3056.9656587969357,1826.9951595220973,2021.8694839602458
66,101,Ir1,1,1,Fm-3m,225,217.0,346.0,21.930119848062777,0.0,0,,5382.147485008292,3145.6425038800803,3488.446993810499
67,102,Co1,1,1,Fm-3m,225,102.0,212.0,8.967094603783353,0.0,0.016113994999999548,,6229.347086989871,3372.6727994469097,3763.7148979628605
68,103,Hf2,1,2,P6_3/mmc,194,56.0,108.0,13.183222391790837,0.0,0,,3722.1740012668033,2061.024831794854,2296.073268901699
69,104,Sb2,1,2,R-3m,166,24.0,36.0,6.292122035650323,0.0,0,,3287.2318755528718,1953.0216258681487,2162.5624720916085
70,105,Te4,1,4,Pmma,51,17.0,43.0,6.459184699512083,0.0,0.04706251750000012,,3188.3419596327803,1622.316588803131,1818.0173777989983
71,108,U1,1,1,Im-3m,229,42.0,133.0,19.540513079373103,0.0,0.2713933999999991,,3109.902941041582,1466.0766057674507,1649.9177391698527
72,109,Si4,1,4,Fmmm,69,58.0,99.0,3.0453382547623353,0.0,0.2952553300000007,,7608.965765886748,4364.115416898851,4847.78023631783
73,112,Y2,1,2,P6_3/mmc,194,26.0,41.0,4.494516839196991,0.0,0.0031531816666667822,,4102.852672615672,2405.1666208752167,2666.54524744469
74,113,Tc2,1,2,P6_3/mmc,194,142.0,300.0,11.152622570074548,0.0,0,,6623.581618484289,3568.253247498452,3983.4239646615433
75,117,Sn2,1,2,Fd-3m,227,21.0,38.0,5.371466034979955,0.0,0,,3505.1169969404646,1977.2574947557114,2199.467278422674
76,119,Se1,1,1,Im-3m,229,138.0,74.0,6.398511051637452,0.0,0.6022724076562502,,6349.385138712541,4644.084155542671,5008.750047164607
77,122,Ba1,1,1,Im-3m,229,6.0,9.0,3.5830540480224955,0.0,0,,2178.072003990102,1294.0437083633494,1432.8824296696996
78,123,Nd4,1,4,P6_3/mmc,194,21.0,34.0,6.758696092613035,0.0,0,,3028.58569992721,1762.6991213770987,1955.5313999143323
79,124,Ag1,1,1,Fm-3m,225,23.0,88.0,9.948346496100028,0.0,0.0035822166666665822,,3453.622701921541,1520.5071490993012,1716.472000733843
80,126,Pt1,1,1,Fm-3m,225,49.0,247.0,20.603419819252714,0.0,0,,3893.392215619932,1542.156270472216,1747.4137901159843
81,127,Na1,1,1,Im-3m,229,3.0,8.0,1.0509609231759718,0.0,0.0024969250000002052,,3378.9303712307833,1689.5355843980801,1895.3395245324286
82,128,Ge8,1,8,R-3,148,38.0,51.0,5.5754082249332635,0.0,0.14207817875000028,,4269.960922555608,2610.678920822096,2882.6116028729675
83,129,Mo1,1,1,Im-3m,229,124.0,262.0,10.024907954574145,0.0,0,,6528.631919375732,3516.9860499517586,3926.201148532192
84,131,Zr2,1,2,P6_3/mmc,194,34.0,94.0,6.446091996543942,0.0,0,,4649.021990394598,2296.6309270552138,2578.1905434048017
85,132,Ca2,1,2,P6_3/mmc,194,10.0,17.0,1.569030719566832,0.0,0,,4396.635698733614,2524.5517448626183,2804.067042496714
86,133,Sb1,1,1,Pm-3m,221,25.0,56.0,6.769206023485352,0.0,0.050562674999999224,,3632.6005664214736,1921.7687995973824,2148.122750278532
87,134,Al1,1,1,Fm-3m,225,24.0,83.0,2.7200495417602744,0.0,0,,6501.976667413857,2970.4155776531143,3347.8974866532553
88,135,Li1,1,1,Im-3m,229,4.0,14.0,0.5728329778348671,0.0,0.005126893333333271,,5809.307791975495,2642.5060454558043,2978.9002306352745
89,136,Fe2,1,2,P6_3/mmc,194,185.0,294.0,9.031224406188747,0.0,0.09714967500000071,,7736.895165349346,4525.979133521992,5018.79759189766
90,137,Ge12,1,12,P4_32_12,96,42.0,53.0,5.608375657238487,0.4991000000000003,0.23813833500000037,,4408.256016288645,2736.567074674604,3016.802182668701
91,139,Sr2,1,2,P6_3/mmc,194,6.0,11.0,2.6348339580437434,0.0,0.0055813533333335386,,2685.204186660176,1509.0339103829838,1679.1425576703612
92,140,Ga1,1,1,I4/mmm,139,6.0,49.0,6.083220846084534,0.0,0.029226610000000264,,3060.997795221083,993.1362484335846,1130.4585283627143
93,141,Yb2,1,2,P6_3/mmc,194,10.0,15.0,7.009808999657779,0.0,0.013664883333333266,,2010.3431522321703,1194.392060056617,1322.5390976384413
94,142,Ga4,1,4,Cmce,64,35.0,50.0,5.7425833083183955,0.0,0,,4102.593715724538,2468.7685148959595,2730.275635509446
95,143,Tm2,1,2,P6_3/mmc,194,31.0,46.0,9.25807398844535,0.0,0.0028114216666663694,,3071.1710136242186,1829.871205803993,2025.6481463951732
96,144,Ho2,1,2,P6_3/mmc,194,28.0,43.0,8.707484885811526,0.0,0.014082335000000334,,3037.220336090961,1793.2161891607618,1986.7821776691783
97,146,V1,1,1,Im-3m,229,30.0,179.0,6.31290394179037,0.0,0,,5889.759363116051,2179.947511384695,2474.6782137366595
98,149,Si2,1,2,Fd-3m,227,61.0,83.0,2.281194246995464,0.6229999999999993,0,,8487.012242997402,5171.110089094542,5711.755814477136
99,150,Fe1,1,1,Fm-3m,225,9.0,173.0,7.65509513537782,0.0,0.15368746000000044,,4915.945355071023,1084.2912635251325,1238.9916980822172
100,153,Mg2,1,2,P6_3/mmc,194,18.0,37.0,1.7720891400132097,0.0,0.006050751666666798,,5866.793142399499,3187.0837098219126,3555.7241583456084
101,155,Gd2,1,2,P6_3/mmc,194,24.0,37.0,8.001978537871263,0.0,0,,2936.3016983168354,1731.836664281695,1918.9624265025723
102,156,La1,1,1,Fm-3m,225,15.0,23.0,6.228834232992678,0.0,0.0006659949999994197,,2627.275343305818,1551.823209178993,1719.2657665235422
103,157,P4,1,4,Cmce,64,13.0,21.0,2.436341109147645,0.006600000000000605,0.03739075642857159,,3966.3834537984512,2309.950266193586,2562.5067643882535
104,158,As4,1,4,Cmce,64,10.0,19.0,5.008020655354901,0.0,0.02373009500000034,,2540.795997398166,1413.080633257929,1573.6895487961817
105,159,Nd1,1,1,Fm-3m,225,19.0,34.0,6.751900555028139,0.0,0.009010179999999757,,2964.2387161308757,1677.5048399956997,1865.5336116082142
106,160,B12,1,12,R-3m,166,200.0,211.0,2.47640025304618,1.4336000000000002,0,,13887.425405583326,8986.789681270733,9860.677107644471
107,161,B105,1,105,R-3m,166,173.0,196.0,2.306230611183707,0.0,0.02699215385714382,,13600.774512681055,8661.072727170198,9521.133944302233
108,162,Yb1,1,1,Fm-3m,225,9.0,15.0,7.103058470137277,0.0,0.0028019033333333,,1949.553054516969,1125.6375179796862,1249.664953915512
109,165,Si4,1,4,P6_3/mmc,194,62.0,89.0,2.2823657023478687,0.4626999999999999,0.01149540500000068,,8672.099005372387,5211.985856547374,5764.778078862414
110,168,Si8,1,8,Ia-3,206,64.0,83.0,2.5309280906148,0.0,0.15810040375000067,,8154.881174562396,5028.634654592645,5547.516512488666
111,169,C2,1,2,R-3m,166,92.0,117.0,1.8803468187407788,0.4219999999999997,0.0013263549999997792,,11289.041018271591,6994.794080488018,7712.642476809328
112,171,V1Ni3,2,4,I4/mmm,139,101.0,213.0,8.437749117983708,0.0,0,,6418.701716249262,3459.771228634956,3862.1667294748067
113,173,Mn2Al12,2,14,Cmcm,63,67.0,104.0,3.3527830940711603,0.0,0,,7593.212512864599,4470.279443756301,4954.139044793426
114,178,Th2Al2,2,4,Cmcm,63,35.0,72.0,8.043605176555442,0.0,0.018827559166667562,,3840.764239520857,2085.9728410832963,2327.2915235709115
115,179,Y1Zn1,2,2,Fm-3m,225,7.0,46.0,4.925355449002734,0.0,0.27771117999999984,,3351.702557520227,1192.148155354747,1354.5851627919262
116,182,Sr1Ga2,2,3,P6/mmm,191,32.0,56.0,4.754547932567382,0.0,0,,4555.196713784284,2594.3010661486505,2883.554091992845
117,183,Ce1Cd1,2,2,Pm-3m,221,12.0,10.0,7.345266491310558,0.0,0.07426363624999999,,1881.2628772299909,1278.1647747949169,1393.786258751096
118,188,Al1Pt3,2,4,Pm-3m,221,91.0,225.0,16.841278217905256,0.0,0.012071690625000464,,4534.616894022204,2324.5193778218804,2603.7206788999124
119,189,Si4Ru4,2,8,P2_13,198,99.0,204.0,8.035129661754755,0.2264999999999997,0,,6466.24068862046,3510.113443278767,3916.3339672014563
120,190,Re1O3,2,4,Pm-3m,221,126.0,243.0,7.1081373711987155,0.0,0,,7603.6271616589875,4210.244976875193,4690.400003312384
121,191,Y1Rh1,2,2,Pm-3m,221,42.0,109.0,7.797624854555742,0.0,0,,4599.836319565992,2320.830784612667,2602.1360308946355
122,193,Zr2Cu1,2,3,I4/mmm,139,47.0,109.0,6.9685180365663255,0.0,0,,4963.099188061591,2597.040454400971,2905.0903651679514
123,195,Ho1Pt3,2,4,Pm-3m,221,70.0,175.0,17.913543642740468,0.0,0,,3870.1489195564095,1976.7796744796467,2214.7135141368926
124,196,Al20Co8,2,28,P6_3/mmc,194,84.0,125.0,4.33844571463541,0.0,0,,7390.62953315649,4400.201443859889,4871.325318969004
125,203,Ni2Te2,2,4,P6_3/mmc,194,34.0,101.0,8.389331436727634,0.0,0.005067446874999604,,4176.294710563404,2013.1483632918682,2262.9982994950137
126,204,Ce2Fe4,2,6,Fd-3m,227,16.0,84.0,8.859145181151426,0.0,0.038108879999999346,,3448.0694879733182,1343.8911126965745,1523.4839539937948
127,213,Ca1Pd1,2,2,Pm-3m,221,22.0,58.0,5.534699685452641,0.0,0,,3972.141887176391,1993.7206631201184,2236.074691315871
128,214,Zr1Ru1,2,2,Pm-3m,221,81.0,183.0,9.029376809636704,0.0,0,,5676.719788113437,2995.1158186190605,3348.5110543296505
129,215,Y1Sb1,2,2,Fm-3m,225,29.0,46.0,5.828628912984568,0.0,0,,3811.0814800364305,2230.569686354039,2473.333866806584
130,216,Sc16O24,2,40,Ia-3,206,79.0,168.0,3.7507863857926584,3.8235,0,,8536.192730591276,4589.362684758593,5124.086796195547
131,217,Er1Tl1,2,2,Pm-3m,221,19.0,52.0,11.469997142645894,0.0,0.006401855000000012,,2596.473687802748,1287.0491900238071,1444.5557634641539
132,218,Sm16O24,2,40,Ia-3,206,55.0,130.0,6.961765759958781,3.7823,0,,5404.12028624774,2810.746259771008,3145.406985044353
133,219,Mo1P1,2,2,P-6m2,187,134.0,219.0,7.222266813169173,0.0,0,,7419.906598420174,4307.404276437789,4779.720319906367
134,224,W2S4,2,6,P6_3/mmc,194,20.0,27.0,6.576662629224075,1.597,0.00022711500000482943,,2856.423202845255,1743.8624082910312,1925.7964486954947
135,226,Fe4S8,2,12,Pa-3,205,135.0,146.0,5.050093132689307,0.44290000000000074,0.007590449166666957,,8033.950100662995,5170.317231015782,5676.792741667047
136,227,Sm1Cu5,2,6,P6/mmm,191,28.0,71.0,8.498335449630117,0.0,0,,3570.2235419362346,1815.1481643862342,2034.2126735039685
137,229,Zr1Rh3,2,4,Pm-3m,221,113.0,211.0,10.586539115124756,0.0,0,,5844.5976886155695,3267.0984266459504,3636.9558329125903
138,230,Sb8O16,2,24,Pna2_1,33,55.0,96.0,6.281214797104607,1.8870999999999993,0,,5191.894929848639,2959.0991837821884,3288.8202058006314
139,232,Dy1Rh1,2,2,Pm-3m,221,41.0,115.0,10.919237821579722,0.0,0,,3941.709457233844,1937.7411668091468,2175.901229956436
140,233,U1O3,2,4,Cmmm,65,43.0,150.0,8.581280646486245,0.46579999999999977,0.19707177249997976,,4915.226097144822,2238.5055474987444,2523.3331576603896
141,237,Tm1Te1,2,2,Fm-3m,225,17.0,60.0,8.769354268521854,0.0,0.03455677250000111,,3070.1989569918587,1392.3251020751927,1569.7828508898306
142,238,Mn1Pd1,2,2,P4/mmm,123,51.0,134.0,8.76129322657704,0.0,0.0021784540689653298,,4801.459846652105,2412.6869779318454,2705.788852037431
143,239,Ba2S6,2,8,P-42_1m,113,19.0,33.0,3.7554790587524485,1.3727,0,,3940.961093719298,2249.2831413259164,2499.614849289942
144,241,Cd1F2,2,3,Fm-3m,225,28.0,97.0,6.029135298144324,2.8997,0,,4720.079278449928,2155.0209710357726,2428.95068222323
145,242,Sr1B6,2,7,Pm-3m,221,111.0,147.0,3.4170608342790154,0.03479999999999972,0,,9290.89208117352,5699.478688270962,6290.984445226891
146,246,Ti1F3,2,4,Pm-3m,221,45.0,104.0,2.8243455697091604,0.0,0,,7619.79250949236,3991.602999074942,4464.740656927744
147,248,Fe6N3,2,9,P-31m,162,89.0,244.0,7.410072323249326,0.0,0.05865151972222371,,6995.597811995354,3465.642652441564,3889.8908081664526
148,249,Hf2Al2,2,4,Cmcm,63,74.0,117.0,8.963278193203674,0.0,0.01385697724999524,,4904.934786920596,2873.309587255407,3185.771015318673
149,250,Mg4Ge2,2,6,Fd-3m,227,13.0,42.0,3.083014702440076,0.0,0.48306805333333314,,4386.778600526847,2053.448797504454,2311.750022117557
150,251,Ta1N1,2,2,Fm-3m,225,127.0,327.0,14.969110285502127,0.0,0.3319607883333351,,5757.9807117596665,2912.754396396957,3265.290229953173
151,252,Be1Te1,2,2,F-43m,216,40.0,55.0,4.985107173804884,2.0259,0,,4661.407556876524,2832.6488855405114,3129.647038340908
152,253,Sc2Co4,2,6,Fd-3m,227,48.0,142.0,6.58223143633809,0.0,0,,5594.09927871628,2700.4369668732247,3035.355629345427
153,255,Na4Hg4,2,8,Cmcm,63,6.0,17.0,6.938359553620226,0.0,0,,1898.1224726612618,929.9235031500954,1044.4163918680824
154,256,La1N1,2,2,Fm-3m,225,67.0,122.0,6.786981057597818,0.0,0.014073262500000183,,5579.852696724739,3141.948649126075,3495.5683352637416
155,258,Zr2V4,2,6,Fd-3m,227,12.0,140.0,6.433458848718001,0.0,0.050670168333333265,,4924.186209590794,1365.7410379675189,1557.863068733686
156,259,Al2Mo6,2,8,Pm-3n,223,121.0,225.0,8.470007537449618,0.0,0,,6753.30743437802,3779.643048341227,4207.113428045002
157,260,Cr2B2,2,4,Cmcm,63,223.0,266.0,6.225689117689547,0.0,0.008865176249999607,,9511.74841683472,5984.9250550411125,6588.128369282588
158,265,Ta1Ir3,2,4,Pm-3m,221,212.0,325.0,20.760334478466408,0.0,0,,5409.912985873767,3195.5878209095354,3540.3752935153984
159,266,Zr2Pd1,2,3,I4/mmm,139,49.0,123.0,7.8456851461954304,0.0,0,,4899.246891256444,2499.094059926492,2800.128007689977
160,274,Nb5Sb4,2,9,I4/m,87,55.0,98.0,8.117054467220491,0.0,0,,4594.07906483395,2603.047629070525,2894.523259027353
161,276,Tb2Ni4,2,6,Fd-3m,227,41.0,163.0,9.965170311028134,0.0,0,,4673.475454328568,2028.381148530605,2291.1132412455836
162,279,Li1Ir1,2,2,P-6m2,187,65.0,144.0,12.14154133483902,0.0,0,,4358.480535112629,2313.7677687210366,2585.673875486811
163,281,Yb2Co4,2,6,Fd-3m,227,22.0,85.0,10.759964930888238,0.0,0.04816117296296252,,3259.6207703254377,1429.9008109878835,1614.4264991266034
164,282,Ti1F2,2,3,Fm-3m,225,55.0,109.0,4.072181435216977,0.4554999999999998,0.24842287333333601,,6691.101856574716,3675.0883570017904,4096.777486346674
165,284,Al1Co1,2,2,Pm-3m,221,118.0,179.0,6.136768876809454,0.0,0,,7402.691924526664,4385.015371061206,4856.855232699188
166,286,Yb1Se1,2,2,Fm-3m,225,36.0,52.0,8.084642204881881,1.9741,0,,3516.766538637799,2110.1865381735333,2334.365057442991
167,288,Pt2S2,2,4,P4_2/mmc,131,33.0,156.0,9.865040550283398,0.3669000000000002,0,,4502.498916953106,1828.9740033846358,2070.772577458659
168,291,Ti1Os1,2,2,Pm-3m,221,134.0,248.0,13.333766927112507,0.0,0,,5656.466168705194,3170.1219518051166,3528.2653586959873
169,292,V6As2,2,8,Pm-3n,223,109.0,194.0,7.121142889350122,0.0,0,,6902.638982078439,3912.356296097908,4350.324802248714
170,295,Ho1As1,2,2,Fm-3m,225,53.0,74.0,8.166199162264453,0.0,0,,4208.6977136896085,2547.5807054614206,2815.792897289436
171,300,Yb1Pt3,2,4,Pm-3m,221,64.0,161.0,18.685235876578734,0.0,0.029472463750004785,,3630.7261484023634,1850.7198996216948,2073.743360428159
172,303,Ba2Zn10,2,12,Cmcm,63,27.0,48.0,6.230645130614953,0.0,0,,3671.553557888509,2081.6867303679837,2314.6577488540615
173,305,Ti1Fe1,2,2,Pm-3m,221,97.0,194.0,6.642034495803114,0.0,0,,6976.746779218744,3821.5126693902203,4260.891043607458
174,306,B6O9,2,15,P3_121,152,36.0,33.0,2.3438283950614105,6.3063,0,,5878.241593172061,3919.1180445745476,4284.320314992799
175,309,Th1Ag2,2,3,P6/mmm,191,35.0,71.0,10.616828687631735,0.0,0,,3328.9539632228425,1815.6687435976287,2025.0775359856125
176,313,Y1C2,2,3,I4/mmm,139,40.0,113.0,4.447058199362326,0.0,0.06849143041666395,,6115.554369742694,2999.118246612135,3368.184417539385
177,314,Th6Ge4,2,10,P4/mbm,127,24.0,85.0,10.500147429331696,0.0,0,,3337.95428299615,1511.8472782344581,1704.6340494157553
178,315,Pb1F2,2,3,Fm-3m,225,22.0,70.0,7.55032583181171,4.4044,0,,3627.008940830977,1706.9802389201807,1921.1902283491095
179,316,Mn1V1,2,2,Pm-3m,221,122.0,243.0,7.40626167161157,0.0,0,,7400.53925068513,4058.6386732926776,4524.856866573354
180,317,Sn4Rh4,2,8,P2_13,198,54.0,139.0,10.390657745957864,0.0,0,,4506.103704481349,2279.6877204962193,2555.587881597322
181,318,Sr2Ir4,2,6,Fd-3m,227,33.0,226.0,13.426304481751721,0.0,0,,4484.301342173118,1567.7569112916967,1782.0312767962794
182,319,Sm4Tl2,2,6,P6_3/mmc,194,19.0,46.0,9.219019353872353,0.0,0,,2781.5355549436663,1435.6032641442166,1607.3381653179974
183,321,Rh2Pb4,2,6,I4/mcm,140,30.0,80.0,12.445655794636082,0.0,0,,3105.0145086795746,1552.5719461853198,1741.6922164568505
184,328,Zr4Ni2,2,6,I4/mcm,140,22.0,122.0,7.189329240829554,0.0,0,,4587.885702185725,1749.3115110573847,1984.2960739269206
185,331,Sc1Al1,2,2,Pm-3m,221,41.0,78.0,3.099620401254259,0.0,0,,6541.905747524147,3636.9528682579416,4050.4450813343983
186,333,Hf2Fe4,2,6,Fd-3m,227,82.0,162.0,11.265689197879487,0.0,0.055061562916668194,,4907.3927437105785,2697.91363735082,3007.2632702005426
187,334,La6F18,2,24,P6_3cm,185,38.0,101.0,5.810267725114556,6.0452,0.0008780383333331088,,5108.917183163047,2557.3709418101603,2868.701158641843
188,335,Ba1Ga4,2,5,I4/mmm,139,33.0,42.0,5.942574299699014,0.0,0,,3803.9442118029756,2356.5120222156393,2598.4040416216644
189,336,Sm2Co4,2,6,Fd-3m,227,21.0,115.0,9.308682895030802,0.0,0.021514424301074087,,3919.342987011612,1501.984771170339,1703.5117765958626
190,339,U2Mn4,2,6,Fd-3m,227,39.0,135.0,13.108563150190065,0.0,0.06898490499999888,,3776.836300850425,1724.8636035377087,1944.0897153569174
191,341,Pb1F4,2,5,I4/mmm,139,23.0,31.0,5.807855956064432,1.9056,0,,3258.294386200268,1990.013394928604,2197.536892236924
192,342,Sm1Te1,2,2,Fm-3m,225,19.0,58.0,7.437265200959658,0.0,0,,3347.2352707277987,1598.3436738460653,1797.6005804172655
193,343,Pr1N1,2,2,Fm-3m,225,90.0,133.0,7.229507421595457,0.0,0,,5915.346054493044,3528.311342069824,3905.398413472475
194,344,B4N4,2,8,Cc,9,116.0,179.0,2.542715562151446,3.3689,0.21939189124999992,,11454.664024726539,6754.296231170165,7484.274914077872
195,345,Hf1B1,2,2,Fm-3m,225,82.0,175.0,11.104978468540416,0.0,0.3499089325,,5059.809337367552,2717.365553370772,3034.2146949360454
196,348,Tm1Pd1,2,2,Pm-3m,221,31.0,95.0,10.986830564290287,0.0,0,,3522.4785236851876,1679.749936774869,1889.2870516885798
197,349,Yb3Si5,2,8,P-62m,189,42.0,53.0,6.249883387643735,0.0,0.04014326750000041,,4175.893360635016,2592.3204632037423,2857.784158911791
198,350,Zr5Te4,2,9,I4/m,87,36.0,67.0,7.002343322338189,0.0,0,,4052.327716624627,2267.407350790964,2523.8979472369156
199,351,Si4Ni4,2,8,Pnma,62,82.0,164.0,5.981087039106557,0.0,0,,6759.810506074292,3702.685837557769,4128.402099486701
200,352,Hf4O8,2,12,P2_1/c,14,99.0,205.0,9.967760511667569,4.0165,0,,5814.265887260817,3151.5108004478784,3516.616930318928
201,357,Sm1Pd3,2,4,Pm-3m,221,50.0,123.0,10.68590471862267,0.0,0,,4212.79935035952,2163.1137275365827,2422.675731808299
202,361,Cu4O2,2,6,Pn-3m,224,8.0,111.0,6.028164693470716,0.4996999999999998,0,,4492.504190857355,1151.9998936298239,1315.0254147462392
203,362,Ni3S2,2,5,R32,155,56.0,127.0,5.961738851073931,0.0,0,,5815.813689085661,3064.838110818352,3426.739654340224
204,363,Nb3Ge6,2,9,P6_222,180,105.0,142.0,7.967848053883183,0.0,0,,5948.768656190137,3630.146297477032,4009.054445961776
205,364,Al1Rh1,2,2,Pm-3m,221,102.0,196.0,7.9347517973134885,0.0,0,,6468.150695148322,3585.365314290223,3993.9199471731554
206,365,Mg4B16,2,20,Pnma,62,113.0,159.0,2.5044154715473126,0.3705999999999996,0,,11119.04853743897,6717.165252077689,7425.822881427292
207,370,Cd1S1,2,2,Fm-3m,225,34.0,73.0,5.747522758265298,0.2813000000000003,0.13385739500000016,,4537.246780676725,2432.199017584144,2716.159215677804
208,372,V1Pt3,2,4,Pm-3m,221,110.0,241.0,17.47473598134875,0.0,0.008950985000000244,,4709.809909892264,2508.9443652749897,2803.1084436014066
209,374,Cr1B2,2,3,P6/mmm,191,183.0,252.0,5.316401942156943,0.0,0.08890913611111273,,9658.400875724603,5867.007465981388,6482.399828790855
210,375,U1O3,2,4,Pm-3m,221,63.0,150.0,6.574682344549466,1.619,0,,5965.557730787086,3095.514818436265,3464.6117404272877
211,377,Lu1Rh1,2,2,Pm-3m,221,54.0,137.0,12.193306509217441,0.0,0,,4139.936645624879,2104.43799573031,2358.4408279280738
212,378,Er2Si2,2,4,Cmcm,63,67.0,95.0,7.7104534375902425,0.0,0,,4889.175966909338,2947.7961134520947,3259.4237725868206
213,380,Zn2Se2,2,4,P6_3mc,186,26.0,56.0,5.05736603834283,1.2004,0.004823140000000059,,4233.902698319408,2267.3808800401366,2532.274667563703
214,381,Si1Ru1,2,2,Pm-3m,221,105.0,248.0,8.452287661629299,0.0,0.009714448750000493,,6774.997499760919,3524.5811556809786,3944.1736758576585
215,384,Mg2P8,2,10,P2_1/c,14,37.0,58.0,2.46614145534942,0.5800000000000001,0,,6596.8006997130915,3873.3957366625996,4293.698324927148
216,387,Ce1Sb1,2,2,Fm-3m,225,27.0,49.0,6.728726819167287,0.0,0,,3554.021258709737,2003.1590513175286,2228.4339197163476
217,389,Si4Pd4,2,8,Pnma,62,58.0,149.0,7.403959049072386,0.0,0,,5528.7086764245405,2798.865267364591,3137.4741804721198
218,390,Ti2O4,2,6,I4_1/amd,141,55.0,179.0,3.7633884102920767,2.0619,0.006387085833331696,,8188.078796673956,3822.890188319526,4304.311099725171
219,395,Zr2Al6,2,8,I4/mmm,139,83.0,103.0,4.086082360274213,0.0,0,,7230.8060072076,4506.978518534894,4966.3488373769105
220,396,Yb1Ga1,2,2,P4/mmm,123,33.0,48.0,8.5645565651021,0.0,0,,3277.294792049802,1962.9287182305088,2171.846441268753
221,398,Er1Ga3,2,4,Pm-3m,221,36.0,99.0,8.11366950881607,0.0,0,,4256.300513451243,2106.4084752048266,2364.405164590833
222,399,Te2Pt1,2,3,P-3m1,164,28.0,49.0,9.645396244372815,0.0,0,,2991.615269188026,1703.801431642984,1893.7677183735411
223,400,Nd2Al4,2,6,Fd-3m,227,48.0,71.0,5.058534419144173,0.0,0,,5165.695376906382,3080.40815179937,3409.7064886483854
224,401,Sc8S12,2,20,Fddd,70,37.0,56.0,2.8722954262626263,0.7843,0,,6055.401354602639,3589.106196707289,3975.0781361931704
225,402,Cd4P8,2,12,Pna2_1,33,28.0,54.0,4.01957071418663,1.4388999999999998,0.0008700887500019405,,4766.533240259915,2639.302559850183,2940.3003533689957
226,404,Mn2Te2,2,4,P6_3/mmc,194,23.0,46.0,6.610548470714015,0.0,0.6478101199999999,,3405.358411674291,1865.2848850399478,2079.746007675882
227,406,Cd1Te1,2,2,F-43m,216,14.0,35.0,5.472512184241531,0.5893999999999999,0,,3131.410899423165,1599.4499299869947,1791.9667165552632
228,408,Mg2Ge1,2,3,Fm-3m,225,42.0,50.0,3.0358803047418994,0.18720000000000026,0,,5908.563789346876,3719.4808140208925,4094.1454755800496
229,409,Na6S6,2,12,P-62m,189,12.0,26.0,1.9893451193719374,0.8685,0.0022100629166668107,,4594.612577890398,2456.040684449934,2743.3333106108776
230,410,Yb2Pt4,2,6,Fd-3m,227,60.0,136.0,16.646513393651997,0.0,0,,3602.0117580021306,1898.5147819032093,2122.6708643747484
231,415,Ir4N8,2,12,P2_1/c,14,206.0,339.0,12.990265182463723,0.3378999999999994,0.1499419317466657,,6872.788182517017,3982.214063493547,4419.61888523252
232,416,Cr6Os2,2,8,Pm-3n,223,103.0,282.0,11.448966319477268,0.0,0.02967219249999964,,6051.719282204025,2999.4075026316036,3366.493378467876
233,417,Mn1Rh1,2,2,Pm-3m,221,81.0,182.0,9.280375761644517,0.0,0,,5589.7965370073325,2954.334927139381,3302.528531922258
234,419,Yb1B6,2,7,Pm-3m,221,90.0,155.0,5.614593643200624,0.02120000000000033,0,,6998.153947932429,4003.705179756096,4448.387359710201
235,421,Dy2Ni4,2,6,Fd-3m,227,41.0,184.0,10.085096972639704,0.0,0,,4864.558268119369,2016.28486015275,2281.3105410870276
236,422,Be1S1,2,2,F-43m,216,58.0,80.0,2.3556683893350727,3.1453,0,,8171.967106838233,4962.001825222073,5482.698134395101
237,423,Ge3Pd6,2,9,P-62m,189,38.0,152.0,10.188401476978179,0.0,0,,4459.894290535849,1931.251229442554,2181.5979994666195
238,425,Gd1B2,2,3,P6/mmm,191,126.0,145.0,7.971495768321179,0.0,0.0684279556666656,,6265.750809765795,3975.7160826826307,4372.306081682018
239,426,Co2Se2,2,4,P6_3/mmc,194,39.0,168.0,7.803225325648414,0.0,0.1346075439583334,,5309.595477505785,2235.6058100949253,2528.0617320682586
